business_name,review_id,user_id,stars,review_date,review_text,funny,useful,cool
Arizona Center For Implant Facial and Oral Surgery,7yp3kPyrJmEdfv9cEKKycw,j5j6LDnBk7hrnTFrqP7H6A,5,2009-10-15,"This place is so nice! I went here to have all four of my wisdom teeth removed.
So I had dental insurance through my university and it was going to e",0,5,0
Morning Glory Cafe,6_Ho184U3mM6KogOwP4p8Q,9zvvWbKOBbolI5MjeU3IRA,3,2013-01-06,We took visiting family to breakfast at the farm the Saturday before Christmas. My aunts lived in Tempe in the 1960s before they moved to Seattle and ,0,0,0
Scooptacular,x6ShtGljH6QaZ85ey5FsNg,VJN7o5JgNP1diUaE7iSYlA,1,2010-05-23,"I decided to try the new ice place ""Scooptacular"". Let me say, this was not a good experience. I wasted my time and money. First the customer service ",0,1,0
Salt River Fields At Talking Stick,N2MR5npxur7K1j7InWpgjg,9SZBVZ-mxebOVa1BlWFtWw,3,2013-10-28,We've gone to Salt River Fields now twice.  First time was for the an event about 2 years ago.  Parking was a cluster-frack and you had to pay $5 to p,0,1,1
Pig & Pickle,iALULypeOZJeeHBV4whf8Q,zJ7Rvp193kl9L0ue-rDxyw,5,2013-11-29,"Most people over the age of 21 have had some sort of sexual experience.  By themselves, with someone else....Whatever.
The reason I mention this is t",1,0,2
Teakwoods Tavern & Grill,_M0udnSOkuk7Ld0NH75tkA,QSVndCBjqjbJNM5YZC79zQ,5,2013-03-07,"Love the JessJess wings, the best!",1,2,1
Hanny's,Yls3FRV_nZ95-XtggnDvLQ,vhxFLqRok6r-D_aQz0s-JQ,3,2010-12-26,"The food is just okay.  The decor, the music and the drinks are great, but I can't say that I think that the food for it's price is really that great.",0,0,1
Rice Paper,v561D5PgDKili08OPNRX-g,M_0dv7Zwsw3dE2o_EoHFOQ,5,2013-03-24,"Amazing spring rolls, great beer and wine selection and amazing staff. We have become regulars here and the service is always outstanding.  I love the",0,1,0
Mikado Sushi,F_AD2gHBbcCvIlZ7nRAWMw,mpPyEwfBW-n7p8jeDFFL8Q,4,2013-02-05,"Great place, awesome food and happy hour specials can walk away full, happy and not broke haha I love love love their miso soup and tempura!!",1,3,1
RA Sushi Bar Restaurant,D5AWUzRUlU1Eo2TgtUGCIw,NM09MXHEGiyK-cjyk1wiIg,3,2009-02-21,"The menu changes every now and then.  Sometimes it's awesome and sometimes the rolls really blow.  The staff is half snobby, half cool.  I always avoi",0,1,0
Thirsty Camel @ The Phoenician,GFq1PXdPcO7QNzKJk-za8A,0hlTOK16HtjWkiKjOCLXhw,5,2013-09-10,Great live music. Beautiful scenic views. The best service in town.  Sounds great--right?  My husband and I recently stayed at the Phoenician and made,0,0,0
Crowne Plaza Resort Hotel San Marcos Golf Resort,doa2OoaMlPDbWeSzbwQfig,SYBD8WGb_y_KTaAZcMlUEg,1,2007-10-24,I was expecting this place to be a nice resort.  The place is kind of newly established because it was really hard to find this place in the evening. ,0,1,0
U.S. Egg,ud-FmqGos1PlsjCLM1RGrg,daa5M8CeCkUDjAlH3JOpUg,2,2012-08-01,"The place is cute, food was fresh, and the service was good. But, the food was blah. I was very disappointed, hoped for something more. You can get be",0,1,1
FastMed Urgent Care,i-L8B2odXbCwEhqh1euRnw,3fm8QPYxUO6-3U04R8EzJw,1,2012-12-03,"Went in to have my ankle looked at after experiencing a lot of pain and some swelling. While I was waiting in the room I could hear the doctor say, ""w",0,1,0
Starbucks Corporation,Xdxkfq4gajYyu3NmjffOAA,e8DXpXcwOPdP25hG2IGwog,5,2013-06-13,Love this place. Love how they redesigned the whole entire inside! Super fast service and workers are always nice!,0,0,0
Cornish Pasty Company,0OXVu0dUx8yDlrHytbOADQ,PShy2RYNadDUhJf4ErOJ7w,5,2009-01-19,"Frickin' unbelievably awesome.
I want to go back every week until I've tried every single variation.
I had the carne adovada pasty.  Delicious, spic",0,1,1
Citizen Public House,QBYR3nYqB7tRwilPTgESHA,rRiBDH2U_IlydXTh2a81Rg,5,2013-08-19,several years ago i made a dinner reservation for my fiancé's birthday at kai.  if you know anything about that place you'd know it's the only five di,1,2,1
EVO,Yo73VwyVUGMqSR2bDxaJXg,-UWzkyEHujKBxCYDKf3GFQ,4,2013-07-01,OMG this is a FANTASTIC spot! Amazing food and Brandon the bartender will definitely take good care of you. The EVO salad is clever and severely delic,0,2,0
Langert Netzband Jewelers Company,30YPrNrP41Kqyk5tfOtC9w,VnOtsJ2514YIAd0fM2O8oQ,5,2013-06-23,We shopped for engagement rings from both two national stores (that advertise like crazy) and two local jewelers. Ultimately we wanted to support loca,0,1,0
Pita Jungle,RaWAU0yBTffXrOzPRAEnWg,Kyc_V-2G77tRfwJsBxwZ4A,3,2009-08-17,Their beef gyro's are delicious!  Great portions for what you pay.  And their falafel is really good too.  Not a great portion it seems for an order o,1,1,1
Whole Foods Market,yb2f5m8qHxCZ3JeP4VbvBw,mjP_3XwUXdptvOpQd0OjBw,4,2010-08-28,I love the selection of organic meat and great veggies. Good specials for the mayor on Foursquare too (oops sorry Yelp!!).,0,0,0
Rehab Burger Therapy,GtMGaHFgafo_K5TtzZJKMg,DrWLhrK8WMZf7Jb-Oqc7ww,5,2013-06-02,"If the Onion Rings don't reel you in, then maybe the great burgers will do the trick. Really enjoyed my lunch here a few days ago. Waitress Brittany w",0,2,1
Civic Center Mall,3M8-NbMVeVU1A72SAr8-uA,yXa1HFUJ3BtSqkDwTHdAUQ,4,2014-01-05,"If you have time to kill in Old Town I recommend a walk around the mall. It is beautiful with the art, flowers, waterfalls, etc.",0,0,0
Fifth Ave Alterations,eqk9gOKsf6KVyorrJacKvQ,09ZFWm0feqpxfH8INjSsng,5,2010-03-21,"After losing 20lbs all my designer jeans were way to big on me.  I took 9 pairs of high end jeans (true religion, hudson and 7 jeans) to have them alt",0,2,0
Pane Bianco,wPKX8mnJpmdJOaNuvvt3Yw,SeUINpGxGUr9pd7gWACU4A,4,2008-08-06,"I've yet to try Pizzeria Bianco (one of these days!) but as this place shares the same owner, I found that grabbing a sandwich here is much less of a ",2,2,3
Cornish Pasty Company,MU0-TLbA6LUSzQdzqYhdaQ,gFYzdoG6cugpg2PMi-_65Q,4,2014-01-22,"Decent beer selection, ok wine selection, REALLY GOOD FOOD. The pasties are essentially gourmet hot pockets- a variety of different boiling hot meat/c",0,1,2
Honey Bear's BBQ,Rdz-1hz370zki9guhuY3nw,4OOmSWs18WidFfHyF-IGaQ,3,2013-10-26,"This place was ok , I'm not a BBQ fan but I've had better. I'd go here again if the bf wants to go but otherwise I'll pass. 3 stars cause they have Bi",0,0,0
Wandering Horse Buffet,_2ueONX1x4H0ZSZ5OpuiMw,90a6z--_CUrl84aCzZyPsg,5,2010-05-25,"Hands down the best buffet in Arizona. Seriously!
I tried the sirloin, roast beef, shrimp, mussels, mahi, and pork. All were well prepared and fresh.",3,8,8
Desert Pool Cleaning,15LLl8ldWxskYV7OtikiUg,TGVtVYup344Y9fGy3QrjsA,5,2011-03-20,"Desert Pool Cleaning has recently become our pool maintenance company after looking for a replacement for our ex-pool guy. Ben (the owner) was quick, ",0,4,0
Public House Garage,TZtcxlqOS7mn4CH9rE_Y0g,GCXvlHhmRepW38gW6053WA,5,2011-08-10,"This is hands down my favorite bar in the East Valley.  It has a hip atmosphere, but isn't pretentious.  Whether you're sitting at the inside bar, the",1,3,3
Rosa's Alterations and Tailoring,7n8WoNhZrEp_x33bUYdOQg,yZjK443FYeBJXmtB8HxrHQ,1,2011-10-11,"Terrible! Apparently Robert purchased Rosa's (in 2008 or prior) and is now the owner. I took in a BCBG formal gown to have the sides taken in, bra cup",0,1,0
True Food Kitchen,Dx-YrGTVW67sUf0-Rx-Gtg,Eu8QionekpdN7UmALYpHvQ,4,2012-06-28,"I enjoy going here.  Food is good and the waitstaff is always nice and friendly.  It can get a little loud during peak hours, but other than that, it ",0,0,0
Phoenicia,Cnefo0IYgLXeV8DEAXs-jA,OwCEsC0-oRxsSpTHZ0rrvA,5,2011-05-24,"This business is definitely worth checking out for sure.  First thing that stood out to me is the extremely friendly, attentive, and outgoing staff.  ",0,0,0
Entrees to Go,Qw1oFOmaH0TzXh6Nb8GDhw,U8hWTVfx8-Mrznaj6iKYMA,1,2011-05-10,"8 days later - 2 emails plus call to the number associated with their DNS - as the number on the website is disconnected. 
They're gone, and so is ou",0,1,0
Black Bear Diner,WSDIs0ImM9rYh2tOuWx7WQ,3Lj4_96xu38YZHlS7k5xNQ,3,2010-12-08,"Average american fan fare.  The food is usually good, but can be inconsistent.  Health code violations in the past were really bad.  Fortunately it do",0,0,0
True Food Kitchen,BvWmNrkrZ7ZKtS3hw-O9NA,lD-p9WrzgbE3dWcTBOYtIQ,4,2010-12-16,"Dined here for lunch today on their one month anniversary of opening.  The restaurant was packed with Christmas revelers and shoppers, so we chose to ",1,0,0
The Lost Leaf,g_o7W8vzhWAMlq0oxyqf0A,yjO1QgPwBApHvpPYCs-WLA,5,2013-03-30,"The Lost Leaf is your typical hipster bar, the likes of which I'd only been in on the East Coast. The West Coast equivalent of wandering around a city",6,5,2
Roka Akor,UZPnu6rA4s6GXIf5Dq-IPA,NLDDaat42UQXQCOpU4e2TA,4,2009-09-03,"I FINALLY was able to visit Roka Akor for the AZ Power Networking lunch.  What a terrific event.  The atmosphere was gorgeous, and the staff was very ",2,3,3
Ling & Louie's Asian Bar and Grill,_sZyh_gxs-mU9FcMXZLFeA,emNXAAschSlcvqmDZFj5TA,3,2011-04-29,"Imagine Pei Wei. With crispy spinach. But without the raids by Sheriff Joe and his posse.
You've just been to Ling and Louie's.
Zang.",8,2,2
Camelback Mountain,7gsNsi-TIs0E-tANA96G9g,eY9ZXESFPjhZf4rUFkssFQ,5,2012-02-13,"Great Hike
Great Views
Great Exercise 
Parking is terrible, but it's all part of the hike.",1,0,0
Manuel's Mexican Food,x6Qpb8ATt3LDdu1D9Rw-8w,Y0IZGVXfActFUPOxtrpokA,3,2011-08-08,Salsa was good. Everything was an extra charge.we asked for Pico de Gallo and it never came but we were charged 50¢extra. I asked for a refill on Mr.p,0,0,0
Pinnacle Peak Ace Hardware & Paint,RqxC8Woy9VLSjMLmQiSXIA,1BW2HC851fJKPfJeQxjkTA,4,2010-11-11,"I work in the area and few times needed to get something for a pressing home need.  
These folks have always been friendly and very helpful and their",0,2,2
The Gelato Spot,y1Po1pMpgUpaEGf1wzLiPg,q_aLicaVRCUgYLHIzxZRDw,5,2009-12-15,Stopped in on a hot summers day. what a wonderful experience this was. the staff here were very knowledgeable on their Gelato and gave us free samples,0,0,0
Monkey Pants Bar & Grill,zNLqhD2HcbgmBN_JX_VPwA,TxOR39w0Mlbd4h1siXyb_w,4,2010-09-08,"I have been to Monkey Pants a few times now, mostly for drinks only.  Recently I had a chance to eat some of the food so it's time to chime in on the ",0,2,1
Pier 54,Uru9vADkYngFqGsPCBa0Sg,bvYk98zUE61KoWifshskpw,3,2010-03-19,"First off, let me start by saying I love the fact that this place is on the lake and that it is dog friendly. That being said, we went here on St. Pat",0,0,0
Zinc Bistro,0xIc4h32Q6cFSArbAElDvQ,588oY8EejEFCr-ym_2TR0Q,4,2011-04-04,Great food and classy feel.  Walked in not knowing it would be a $200 meal for 2 but rolled with it.  Stands outs were the charcuterie and cheeses.  G,1,0,0
Tonto Bar & Grill,OcPn5RM0M85mTO3fAkIm4Q,-FiTp3bcQ27BBtDIO9_TcA,5,2014-01-05,Played the awesome golf course (shot 85) and had lunch outside on the patio. Everything was delicious and satisfying. The Tonto-ritas were refreshing ,0,0,0
Chino Bandido,097l9CIYGXEIxeSBEVkG_Q,FdCX4grBX6Sn-ZWGCYSP1Q,4,2011-10-07,"Close your eyes. Now imagine a dish that's equal parts Chinese and Mexican with a bit of Caribbean jerk thrown in...got it? Probably not, because thes",0,1,0
Costco,lhxHZIJ5el_-h2YQhA_HXA,U_fAIe7CUaGMejwSdNvMgw,2,2011-08-29,So I had my daughter and one of her friends with me and decided to brave a Costco visit.  They have lots of samples and toys.  We tried a lot of sampl,0,1,0
Crazy Buffet,rBwqfZU-6Yzmy_QzrZuULQ,FG8rE-zMlI8JUMem54CzzA,3,2011-08-20,"I would say the 1 stars are a little harsh. I'm not gonna lie, I like a good buffet, and the fact that this place has a lot of variety helps in the st",0,0,0
Dollar Tree Store 3639,N_pv5wZLbnbRUjlxdWBWUg,sqgvPaVrZUqily4fLyBxhQ,3,2013-08-01,"As a frequent shopper at Dollar Tree stores, I must say that I like this one the least. They are always running out of stuff that other dollar trees h",0,0,0
A & P Nurseries & Lawn Mower Shop,WSB59EarwPt_lG8NHh2vzQ,GAW_mbLDbIoZQ0V0ZhWK8Q,4,2008-01-02,"i have been there for trees, lawn seed, flowers, and all my garden stuff.  everything is nice.  my garden this year was a real success and i got every",0,2,0
San Antigua Apartments,9HE5PLi6av30QbKb-jfqVw,a1MxESOvU1LZ147LoRkFMQ,1,2012-05-10,Don't DO IT! They ARE HORRIBLE!! Stay Away!! LOOKS are deceiving...,2,1,0
Cool Cuts 4 Kids,uN_iI0XmTzX8rjnciQT_KA,SvaIOy69Fb9Yz0rOE8Svsw,5,2010-01-22,"I love this place for getting my son's haircuts. Yes, the price point is high for a kids cut but that he's sitting in a firetruck chair watching his f",0,2,0
Arizona Grand Golf Course,QPn-3WYdwasSKR3O6asUmg,mfo2amL38pGTX2jnFjddNQ,4,2011-03-17,"Arizona Grand is a short course (5800 from blue tees) but enjoyable. It's well maintained, electric carts with GPS, and coming from Chicago it was nic",0,0,0
Pepe El Toro Mexican Food,3UtTIIQ4-LuKWtJ6yTjlZw,eyHVf400eZQGoP9lL3KNtA,5,2008-10-26,Tasty authentic Mexican tacos!  The best tacos were the al pastor and the most expensive one.,0,0,0
Angels Trumpet Ale House,WpJk3BL_Jt5G2GhDLPQ2qQ,ufcuBP32bl-DrqKnHCWCZw,3,2013-11-19,"Great modern spot and an amazing beer selection. The hostess had a major attitude problem and the service was awful, it took 10 minutes for someone to",0,2,0
Camelback Automotive Repair,2O6otAmGcoyx-u1jqIncvQ,Ntpi-012nUsQsSfJSdBWbg,5,2012-03-26,"We love these guys! 
We broke down in Phoenix at 6:30pm on a Tuesday (on our way back home to southern California at the end of a long tour). Matt an",0,1,0
Five Guys Burgers and Fries,F6MOfjnTD5qV4zYjmeX9PQ,HcRkWWnGJ_7iYJs30zXrxg,4,2011-05-08,Tasty! Very tasty! Ok so I've never been to the East Coast and I'm an Arizona Native so the only comparison for this burger joint is other burger join,0,1,0
Pizzeria Bianco,ZH0QSjUhuXLEFaf_TrGa6Q,jnMII2mt0V6AM4_oMECyIQ,4,2008-12-21,"I've been here at least a dozen times over the years (wow, the first time was nearly 10 years ago) and have always put off reviewing it, anywhere. But",6,7,7
Italian Grotto,6wKDGBCsZlgJMTs7mruQnA,Iycf9KNRhxvR187Qu2zZHg,5,2011-02-14,"Wow why have I lived here 6 years and never been to this place let alone why has nobody informed me that I must go????
This place is straight outta N",0,0,0
So-Cal Speed Shop,OJ3sa6OSacwLOZjtwNoqfA,rPjg4ClJOG3l1YETBxY8OQ,4,2012-04-12,"I've been a customer of SoCal for a number of years now.  Just got an email reminder that 2nd Saturdays is April 14th, this weekend.   2nd Saturdays a",0,0,0
5th and Wine,XdbVIfevHvpaDvhcaFtAPg,M9cZwNoSKQDUVwO0R8UwIA,4,2010-09-19,"Had dinner there last night.   Fantastic service, so prompt, sincere and personable.  The food was delish.  I had the chicken pesto pasta...yumm.
Love",0,0,0
Four Peaks Brewing Co,7SbSfl_oWAAQuHdtb8OaJA,TdJkEubUe1dojTHS8aRPMg,5,2013-07-02,Everyone loves a craft beer.  Four Peaks has some good ones.  I come from MI so am a little jaded by our excellent craft breweries in our state (espec,0,1,1
Lemongrass Thai Cafe,XwpoM5Wc6fcQMF68Uc2_2Q,APLIPfq1Rf8QyhHHk2uAyA,4,2008-04-03,"I was not expecting much from Lemongrass Thai, especially when my friend and I pulled into the sardine-tight parking lot. It looked like the most ding",0,5,3
Macy's,s-Uy7cDEaoiuQOrCSryB9Q,wNqwKWaRjClmcKsoJJRFow,4,2012-08-08,This Macy's is just fine and I live close by so it's always a safe bet when something comes up and I need something nice to wear. I'm a sucker for wat,0,1,3
Couture Clips,HJrYiyVlLT16o8ki_9hT4w,QlCdjt6FoM8-qa51N2jCSQ,5,2012-04-03,I LOVE Couture Clips!  What a wonderful groomer - I have 2 shih tzu's and she did an amazing job.  I've been looking for a great mobile groomer for a ,0,1,0
Pho Thang Long,xO3Aru-AAq-0JpS2ma_xjg,KYCW5xpBif5eqt-jvIHTdw,4,2008-12-17,I am going to start this off by saying that my past experience with Pho has been less than satisfying.  I didnt really think I would like the stuff on,1,1,2
Lux,eNX2X5Zp09Z-nWi9qgNpbQ,MUHoBFzwRoXpCpgYSN8KRA,4,2008-12-09,"Good coffee, good service, loses a star for being too cool.  Also: latte art.  Now that's worthy of the term ""cool beans.""",2,3,2
Carnivore Peri Peri Grill,mtruQGRXl4XenNYksyFKoQ,unZW1W10KirxTiGPCioizA,4,2013-07-22,Stopped in for my first time before going to a movie and was very happily surprised. I was not sure what I was going to be getting with the title of t,0,0,0
Hawaiian Airlines,TqZrX-DZPBwOuRiRfHuBYQ,NH7nNBISpjh7u_90IUXv2g,4,2013-09-09,"AZ to HI flight
-arrived 30 minutes ahead of schedule
-complimentary beer or wine
-meals were fulfilling 
-staff was nice and made trip comfortable",0,0,0
It's A Grind Coffee House,Z642PPTqMg6eqowlom7ITg,PUL8BV55Mq0yVe2yWVLLww,5,2010-09-30,"I'm a women of the nineties, where coffee places sold coffee and offer a place of solace. And this coffee house has stayed true to their roots. No dri",0,4,0
Aloft Phoenix-Airport,TDCOVmUjHhm41OsQD5DjUA,Rl95HirqjvG5nN_P9xTnZA,4,2010-07-05,"Didn't have any complaints really. Nice, hip place to stay. Bar food was bleh.  Hotel staff friendly.",0,1,0
Pat's Pizza Plus,h59P_LEMSmg7CF7N24POBQ,PuTktrkIRS2A5FGcLIL5-w,5,2012-07-07,Fricken awsome pizza and wings!,0,0,0
Wal-Mart Neighborhood Market,6JTEnpnw0AieOl26AxR4sw,Ep2bE0lPEJMcJfts8r8NHw,3,2013-10-10,its walmart...nothing else to say,0,0,0
Defalco's Italian Grocery,ETDv16XOk78KSAO4s_NVgg,WVbLOKrLChqDP1mAHKNDEA,3,2013-08-24,"Why do I see dusty groceries at every ""Italian deli""? I used to work for a very picky Sicilian man that ran a pizza restaurant and cleanliness was rig",2,1,0
Sushi On Shea,yFOsPqYPkZ22E1b9bnJdAQ,XtzSu8tDs_XDVAhO_J1VDw,5,2012-01-19,The sushi was very good. It was fresh and well presented. We also ordered the tuna tartare.. The dish looked great and I asked the woman (who appeared,0,1,0
Nimbus American Bistro N' Brewery,0iW9r6xdDlCnfn3EkoYUfg,_uPqvlRzNNUTjpuBS8kGYQ,4,2012-06-24,"We recently had a family dinner here, and we all enjoyed this place.  I got there a little early so I sat down at the bar and the bartender noticed me",1,2,2
Lux,BP_UwWxH-HeItAEKc829dA,JgDkCER12uiv4lbpmkZ9VA,4,2009-02-12,"So it may or may not be normal, but I had an incredibly inconsistent experience here the other night. 
Lux has a primo location, next to Pane Bianco,",3,3,4
The Phoenician Golf Club,Rc6IHUdV4jS4fVf_6RD1_w,uGsLHgjymay8x-kJJU2PrA,4,2012-12-28,"Thanks to a GolfNow online steal of a deal, I spent the Saturday before Christmas playing one of the best golf courses in the Phoenix area.  Consideri",0,2,0
Caffe Boa,p-VEbCLGhSazaOWOyw35ZQ,qABKRj1ggJmtvrL9FMFtuA,2,2009-02-20,"I've ate at Caffe Boa quite a few times and have always enjoyed it (in fact, yesterday's visit was premeditated) but lunch was an experience like no o",2,3,2
Goldmans Deli,6DggWM9rgzC_mIo4THFpMA,PKZvqm3IeWiWBYoDDoEG4w,5,2012-09-02,Traveled in from the east coast so I got to Arizona very early in the day.  I needed to kill some time before I could check into my hotel room so I en,0,0,0
